#Good  SNR  Sigma  LineFlux  Cont  SBR  EW_Obs  Score
1  4.943107  3.463913  0.000000  0.000000  4.943107  26.428808  3.294563
1  8.105532  2.133131  0.000000  0.000000  8.105532  14.268602  4.156175
1  5.383436  2.143969  0.000000  0.000000  5.383436  20.265479  2.279990
1  4.441437  2.205706  0.000000  0.000000  4.441437  12.866801  2.184583
1  9.468289  2.557158  0.000000  0.000000  9.468289  49.015395  6.535068
1  6.587110  2.948627  0.000000  0.000000  6.587110  21.494145  3.420170
1  4.772881  3.014155  0.000000  0.000000  4.772881  10.624311  3.309874
1  4.690115  2.670821  0.000000  0.000000  4.690115  18.353912  3.167639
1  4.809693  5.349252  0.000000  0.000000  4.809693  28.528053  3.017286
1  4.336574  2.881641  0.000000  0.000000  4.336574  17.637509  2.509095
1  6.689594  2.397049  0.000000  0.000000  6.689594  19.503729  3.006550
1  6.943016  2.197607  0.000000  0.000000  6.943016  26.744848  2.796184
1  5.291030  3.349689  0.000000  0.000000  5.291030  26.173558  5.235144
1  12.539449  1.785261  0.000000  0.000000  12.539449  19.898769  3.843187
1  5.756571  2.410736  0.000000  0.000000  5.756571  13.296722  2.384651
1  4.674315  2.891316  0.000000  0.000000  4.674315  19.950176  2.013458
1  5.871264  3.031411  0.000000  0.000000  5.871264  22.384436  3.023185
1  4.949075  4.734041  0.000000  0.000000  4.949075  37.314303  3.395450
1  5.342662  3.083595  0.000000  0.000000  5.342662  16.092787  3.488105
1  5.332510  3.304698  0.000000  0.000000  5.332510  25.230795  3.581560
1  9.359415  2.432410  0.000000  0.000000  9.359415  16.332617  6.292458
1  6.126837  3.241729  0.000000  0.000000  6.126837  23.057263  5.880940
1  4.327858  2.242887  0.000000  0.000000  4.327858  11.161265  2.559210
1  15.691575  1.433296  0.000000  0.000000  15.691575  14.692627  3.644684
1  9.035884  1.827412  0.000000  0.000000  9.035884  13.112717  2.798133
1  8.511128  2.272056  0.000000  0.000000  8.511128  16.274744  5.691509
1  7.256411  5.634059  0.000000  0.000000  7.256411  31.460818  6.970923
1  5.047040  2.086893  0.000000  0.000000  5.047040  15.836832  2.126802
1  4.709903  3.906179  0.000000  0.000000  4.709903  22.749368  4.328073
1  4.347426  4.592817  0.000000  0.000000  4.347426  27.940552  2.321820
1  5.588749  2.782594  0.000000  0.000000  5.588749  23.806326  3.777500
1  4.589448  4.106508  0.000000  0.000000  4.589448  24.264419  2.626988
1  6.703767  4.791749  0.000000  0.000000  6.703767  45.792006  6.751567
1  6.916225  2.601677  0.000000  0.000000  6.916225  37.189684  3.818208
1  5.612234  2.496859  0.000000  0.000000  5.612234  18.475870  3.838176
1  7.242397  4.296491  0.000000  0.000000  7.242397  43.271098  7.416165
1  7.694492  2.248452  0.000000  0.000000  7.694492  29.474608  6.913444
1  5.415020  6.817515  0.000000  0.000000  5.415020  56.007644  7.815074
1  5.854445  2.190415  0.000000  0.000000  5.854445  15.740212  3.146508
1  5.655763  2.316487  0.000000  0.000000  5.655763  16.617783  3.078334
1  7.161509  2.547442  0.000000  0.000000  7.161509  16.018954  4.011953
1  7.050658  3.398857  0.000000  0.000000  7.050658  50.089534  6.508903
1  5.632758  2.092680  0.000000  0.000000  5.632758  20.781913  3.805692
1  6.882527  2.049089  0.000000  0.000000  6.882527  23.441408  4.393011
1  4.678780  3.015198  0.000000  0.000000  4.678780  25.214956  2.308999
1  4.410377  4.644199  0.000000  0.000000  4.410377  28.412211  2.847292
1  6.475998  1.968479  0.000000  0.000000  6.475998  17.388767  2.500477
1  8.866550  2.183962  0.000000  0.000000  8.866550  30.592815  4.333502
1  5.170533  1.973402  0.000000  0.000000  5.170533  18.259670  2.792059
1  6.684266  2.331134  0.000000  0.000000  6.684266  37.525671  4.240203
1  9.975602  2.018680  0.000000  0.000000  9.975602  31.243147  5.556775
1  4.677722  3.843178  0.000000  0.000000  4.677722  15.892895  3.538848
1  3.809352  3.594663  0.000000  0.000000  3.809352  25.374069  2.993312
1  5.740081  2.764651  0.000000  0.000000  5.740081  33.109148  5.233024
1  12.671453  1.682568  0.000000  0.000000  12.671453  17.186458  5.626943
1  3.957543  3.269424  0.000000  0.000000  3.957543  20.115630  2.268117
1  9.885153  2.516851  0.000000  0.000000  9.885153  22.446566  7.200268
1  3.589218  2.711175  0.000000  0.000000  3.589218  14.004179  2.059611
1  6.356321  2.786546  0.000000  0.000000  6.356321  24.541997  4.580453
1  6.232769  2.476829  0.000000  0.000000  6.232769  15.432777  4.787473
1  6.163805  2.493998  0.000000  0.000000  6.163805  16.395104  3.341000
1  4.668473  3.502585  0.000000  0.000000  4.668473  22.679441  4.665129
1  6.421003  1.840454  0.000000  0.000000  6.421003  13.910383  3.008798
1  5.637456  2.636269  0.000000  0.000000  5.637456  22.785692  3.583622
1  10.419562  2.676801  0.000000  0.000000  10.419562  36.104899  7.113529
1  7.594028  2.394550  0.000000  0.000000  7.594028  20.478794  5.064584
1  5.385607  2.892527  0.000000  0.000000  5.385607  29.423920  3.280299
1  5.000555  1.833142  0.000000  0.000000  5.000555  16.159582  2.012122
1  8.014097  2.968090  0.000000  0.000000  8.014097  45.154975  9.022878
1  6.847987  1.933511  0.000000  0.000000  6.847987  21.753458  5.572544
1  6.143391  2.093461  0.000000  0.000000  6.143391  16.339630  3.521471
1  4.406505  4.198974  0.000000  0.000000  4.406505  24.752606  3.080927
1  5.972420  2.621261  0.000000  0.000000  5.972420  25.829392  5.051912
1  5.541618  3.167315  0.000000  0.000000  5.541618  26.528615  5.811674
1  3.539970  2.609774  0.000000  0.000000  3.539970  13.768248  2.223224
1  9.706756  1.566903  0.000000  0.000000  9.706756  22.208577  4.488270
1  7.815534  1.738088  0.000000  0.000000  7.815534  16.325572  2.331529
1  10.191298  1.738184  0.000000  0.000000  10.191298  16.839441  4.948008
1  4.846518  3.478164  0.000000  0.000000  4.846518  20.791262  3.648359
1  4.561072  2.807174  0.000000  0.000000  4.561072  17.324762  2.667738
1  4.689629  3.184618  0.000000  0.000000  4.689629  17.698349  2.872212
1  5.222862  2.454787  0.000000  0.000000  5.222862  20.485911  2.493907
1  9.184356  2.495460  0.000000  0.000000  9.184356  36.046114  9.958382
1  4.050560  5.592284  0.000000  0.000000  4.050560  22.178720  3.772716
1  4.622936  2.744688  0.000000  0.000000  4.622936  18.730117  2.422416
1  6.915991  4.027620  0.000000  0.000000  6.915991  28.625763  3.624469
1  6.330760  3.149983  0.000000  0.000000  6.330760  28.938726  6.192379
1  4.923676  3.676058  0.000000  0.000000  4.923676  17.155481  3.786573
1  6.539638  5.152512  0.000000  0.000000  6.539638  25.069424  6.820862
1  4.307636  2.899227  0.000000  0.000000  4.307636  20.333724  2.428256
1  5.463051  3.207059  0.000000  0.000000  5.463051  24.314207  4.190534
1  4.349382  3.099730  0.000000  0.000000  4.349382  19.028982  3.011239
1  3.899708  2.613513  0.000000  0.000000  3.899708  27.890848  2.275442
1  6.904322  1.429989  0.000000  0.000000  6.904322  19.087203  2.089460
1  11.197589  1.698568  0.000000  0.000000  11.197589  21.606797  5.404654
1  6.966269  1.461021  0.000000  0.000000  6.966269  16.867651  3.308843
1  6.110466  3.266124  0.000000  0.000000  6.110466  22.670710  4.429559
1  4.295713  2.666857  0.000000  0.000000  4.295713  13.148533  2.011826
1  5.963628  2.872219  0.000000  0.000000  5.963628  40.891094  3.882241
1  6.429304  2.899450  0.000000  0.000000  6.429304  21.682826  4.717277
1  6.672933  2.404699  0.000000  0.000000  6.672933  16.724283  3.252833
1  5.961821  2.004550  0.000000  0.000000  5.961821  20.691368  3.543571
1  5.948199  4.601681  0.000000  0.000000  5.948199  43.172235  3.753194
1  5.098182  2.190922  0.000000  0.000000  5.098182  14.155692  2.797102
1  5.768834  3.952178  0.000000  0.000000  5.768834  24.525353  3.825405
1  5.447550  5.065695  0.000000  0.000000  5.447550  44.547679  5.797664
1  10.593886  1.688602  0.000000  0.000000  10.593886  24.634450  4.115577
1  4.898830  4.671654  0.000000  0.000000  4.898830  24.845604  4.327999
1  3.521293  2.746282  0.000000  0.000000  3.521293  26.925496  2.546067
1  5.709421  2.250163  0.000000  0.000000  5.709421  20.498270  2.479854
1  4.674982  3.565156  0.000000  0.000000  4.674982  19.385953  2.386540
1  5.528293  2.333025  0.000000  0.000000  5.528293  13.249315  2.873950
1  7.452725  2.398318  0.000000  0.000000  7.452725  26.772334  4.576048
1  4.186941  4.927777  0.000000  0.000000  4.186941  26.927474  3.365301
1  5.516181  2.217435  0.000000  0.000000  5.516181  15.535967  2.634108
1  6.643122  2.516631  0.000000  0.000000  6.643122  34.844982  5.464741
1  3.622160  2.766374  0.000000  0.000000  3.622160  10.993596  2.006146
1  6.406609  3.185682  0.000000  0.000000  6.406609  22.705846  3.470106
1  6.516787  3.866544  0.000000  0.000000  6.516787  36.607451  3.579065
1  5.723022  3.452418  0.000000  0.000000  5.723022  27.609782  4.523473
1  5.597069  3.955012  0.000000  0.000000  5.597069  25.020147  2.591916
1  3.626229  2.719590  0.000000  0.000000  3.626229  14.303904  2.147873
1  9.311362  2.384559  0.000000  0.000000  9.311362  27.063582  4.222545
1  8.804674  3.289312  0.000000  0.000000  8.804674  39.868528  9.587784
1  5.929756  1.954081  0.000000  0.000000  5.929756  15.425563  2.275868
1  5.240018  8.138055  0.000000  0.000000  5.240018  53.728791  5.565778
1  4.639931  2.651787  0.000000  0.000000  4.639931  15.529626  2.818323
1  5.552426  4.235507  0.000000  0.000000  5.552426  39.061150  5.573792
1  7.006243  2.081784  0.000000  0.000000  7.006243  20.698944  2.490598
1  6.878831  2.270652  0.000000  0.000000  6.878831  27.254595  5.318473
1  5.001182  2.665186  0.000000  0.000000  5.001182  25.156968  3.344568
1  6.852655  2.869985  0.000000  0.000000  6.852655  22.442043  4.490452
1  7.939239  1.998665  0.000000  0.000000  7.939239  15.180104  3.558712
1  8.800411  1.482262  0.000000  0.000000  8.800411  11.930133  2.184248
1  9.186837  3.799239  0.000000  0.000000  9.186837  82.743175  8.575451
1  3.578919  3.038999  0.000000  0.000000  3.578919  15.019788  2.451297
1  5.610487  2.458155  0.000000  0.000000  5.610487  17.947929  3.077755
1  10.955801  2.647514  0.000000  0.000000  10.955801  57.479603  11.775192
1  4.140287  3.679261  0.000000  0.000000  4.140287  19.822923  2.051890
1  5.807707  3.143626  0.000000  0.000000  5.807707  26.127378  4.348229
1  8.668607  1.723018  0.000000  0.000000  8.668607  19.457621  5.839573
1  8.650380  1.918252  0.000000  0.000000  8.650380  27.089548  5.009890
1  5.004378  3.835750  0.000000  0.000000  5.004378  27.080401  3.308392
1  8.188640  2.987976  0.000000  0.000000  8.188640  31.030526  5.815296
1  9.103738  1.823580  0.000000  0.000000  9.103738  27.615979  6.225956
1  3.648130  2.175935  0.000000  0.000000  3.648130  36.538624  2.075247
1  7.451700  1.596002  0.000000  0.000000  7.451700  17.261326  2.055793
1  6.383115  1.841816  0.000000  0.000000  6.383115  20.805550  2.169276
1  6.163155  5.306167  0.000000  0.000000  6.163155  40.015931  3.292575
1  6.336799  4.058056  0.000000  0.000000  6.336799  18.483502  4.195224
1  5.926250  5.536685  0.000000  0.000000  5.926250  51.202373  7.033804
1  6.855743  4.096958  0.000000  0.000000  6.855743  30.848461  5.674743
1  6.052243  3.127046  0.000000  0.000000  6.052243  32.469827  5.688678
1  7.880533  1.696999  0.000000  0.000000  7.880533  19.711168  2.017322
1  7.388001  2.160712  0.000000  0.000000  7.388001  20.249268  3.437177
1  10.008542  1.915278  0.000000  0.000000  10.008542  13.894346  5.754028
1  4.119411  2.961481  0.000000  0.000000  4.119411  20.998529  2.322075
1  3.248608  4.256123  0.000000  0.000000  3.248608  22.625940  2.193120
1  6.236871  2.563952  0.000000  0.000000  6.236871  19.361815  3.670780
1  8.705573  3.295648  0.000000  0.000000  8.705573  24.398317  8.310021
1  4.221747  3.244917  0.000000  0.000000  4.221747  17.144197  2.012702
1  3.725418  2.348095  0.000000  0.000000  3.725418  11.912761  2.406367
1  5.345291  4.003103  0.000000  0.000000  5.345291  29.557327  3.555297
1  4.678592  4.868375  0.000000  0.000000  4.678592  24.763339  2.261169
1  4.463144  2.245901  0.000000  0.000000  4.463144  12.773033  2.802520
1  6.571795  1.935230  0.000000  0.000000  6.571795  12.130221  2.038934
1  5.195220  2.555260  0.000000  0.000000  5.195220  22.150094  3.097222
1  4.398008  2.712844  0.000000  0.000000  4.398008  14.264073  3.196780
1  5.364487  1.883495  0.000000  0.000000  5.364487  20.782948  2.520689
1  6.301765  4.726399  0.000000  0.000000  6.301765  34.086904  5.469795
1  10.270065  2.013857  0.000000  0.000000  10.270065  26.259863  9.589474
1  4.495007  2.530120  0.000000  0.000000  4.495007  18.115502  2.790908
1  5.940393  1.731657  0.000000  0.000000  5.940393  13.345533  2.665797
1  11.229229  7.404423  0.000000  0.000000  11.229229  69.703619  10.243686
1  9.321044  2.147140  0.000000  0.000000  9.321044  21.702480  6.741719
1  8.167095  2.266795  0.000000  0.000000  8.167095  20.212149  4.656982
1  6.072836  3.284528  0.000000  0.000000  6.072836  20.107725  3.346235
1  6.309097  2.770080  0.000000  0.000000  6.309097  28.120327  4.065715
1  5.604160  2.719919  0.000000  0.000000  5.604160  22.843524  4.308157
1  3.985980  4.074537  0.000000  0.000000  3.985980  20.448373  2.886914
1  7.333230  2.407382  0.000000  0.000000  7.333230  26.982975  5.034167
1  6.600293  1.605117  0.000000  0.000000  6.600293  15.529658  2.227627
1  4.771222  5.449264  0.000000  0.000000  4.771222  39.399823  3.567626
1  5.903357  2.395094  0.000000  0.000000  5.903357  11.881416  3.239165
1  4.831376  2.498577  0.000000  0.000000  4.831376  9.562228  2.598893
1  6.051175  1.925628  0.000000  0.000000  6.051175  15.322446  3.038691
1  5.422181  2.946131  0.000000  0.000000  5.422181  13.154257  2.140832
1  5.555788  2.141820  0.000000  0.000000  5.555788  23.463809  3.574655
1  4.541173  1.993554  0.000000  0.000000  4.541173  17.019579  2.133809
1  4.113586  1.997065  0.000000  0.000000  4.113586  14.990282  2.341745
1  6.126241  4.014944  0.000000  0.000000  6.126241  66.080969  6.549219
1  3.463331  2.605038  0.000000  0.000000  3.463331  17.452286  2.176143
1  5.934886  2.484153  0.000000  0.000000  5.934886  19.147031  4.288644
1  3.719631  2.587683  0.000000  0.000000  3.719631  18.529136  2.173398
1  5.868474  2.262785  0.000000  0.000000  5.868474  35.319197  3.405772
1  6.273101  3.535924  0.000000  0.000000  6.273101  35.096007  4.481874
1  4.900578  2.732738  0.000000  0.000000  4.900578  19.456538  3.572060
1  3.728544  3.025464  0.000000  0.000000  3.728544  18.352772  2.045065
1  5.962178  2.688847  0.000000  0.000000  5.962178  28.553830  4.515091
1  5.275860  3.963204  0.000000  0.000000  5.275860  19.113650  3.784823
1  5.446934  6.143300  0.000000  0.000000  5.446934  39.124462  2.859810
1  5.644623  3.547905  0.000000  0.000000  5.644623  30.222839  3.426734
1  6.807136  2.316034  0.000000  0.000000  6.807136  18.378607  4.329260
1  5.278019  2.153195  0.000000  0.000000  5.278019  14.522387  2.330062
1  8.753924  3.104742  0.000000  0.000000  8.753924  25.846320  7.804525
1  5.880823  6.421880  0.000000  0.000000  5.880823  32.322842  4.234927
1  9.399117  2.812770  0.000000  0.000000  9.399117  44.910307  5.921356
1  7.586422  1.630029  0.000000  0.000000  7.586422  44.625840  2.276517
1  6.946484  1.767677  0.000000  0.000000  6.946484  16.567028  2.078382
1  8.378206  2.366619  0.000000  0.000000  8.378206  33.301600  6.295567
1  4.976274  3.139648  0.000000  0.000000  4.976274  34.033293  4.880988
1  6.478012  4.341071  0.000000  0.000000  6.478012  39.857510  6.249995
1  8.734485  2.089240  0.000000  0.000000  8.734485  17.659369  5.465478
1  5.314886  2.749499  0.000000  0.000000  5.314886  19.345712  3.993924
1  6.674127  2.352626  0.000000  0.000000  6.674127  17.855482  5.499751
1  5.883088  2.771411  0.000000  0.000000  5.883088  29.252810  3.109975
1  6.090649  2.426446  0.000000  0.000000  6.090649  25.544166  6.045627
1  4.358547  3.457875  0.000000  0.000000  4.358547  26.757284  2.445560
1  3.529958  2.631026  0.000000  0.000000  3.529958  14.230028  2.018912
1  4.957360  2.737408  0.000000  0.000000  4.957360  25.870717  3.720881
1  4.324914  4.396606  0.000000  0.000000  4.324914  23.689403  2.704741
1  4.338043  3.166642  0.000000  0.000000  4.338043  17.683683  3.256616
1  5.282680  3.941709  0.000000  0.000000  5.282680  22.484961  3.287260
1  6.095228  2.102125  0.000000  0.000000  6.095228  12.929289  3.734924
1  7.128947  2.462136  0.000000  0.000000  7.128947  25.311581  6.243616
1  4.506863  2.693088  0.000000  0.000000  4.506863  23.875224  2.628706
1  4.447140  2.888878  0.000000  0.000000  4.447140  20.610594  2.619588
1  6.442589  3.629569  0.000000  0.000000  6.442589  38.567168  5.234418
1  7.416637  2.678284  0.000000  0.000000  7.416637  35.222004  4.302511
1  5.190230  3.204276  0.000000  0.000000  5.190230  19.382745  2.506272
1  4.022816  2.263383  0.000000  0.000000  4.022816  16.994829  2.509564
1  4.983141  2.482002  0.000000  0.000000  4.983141  14.594240  3.226116
1  7.966058  2.982140  0.000000  0.000000  7.966058  32.693694  5.635866
1  5.215587  6.029850  0.000000  0.000000  5.215587  28.295680  3.259693
1  4.437522  2.213517  0.000000  0.000000  4.437522  12.431979  3.184210
1  7.712648  2.252880  0.000000  0.000000  7.712648  24.629438  3.883921
1  6.146362  2.066604  0.000000  0.000000  6.146362  12.942534  2.392958
1  5.700852  1.841551  0.000000  0.000000  5.700852  19.349849  2.740413
1  4.991278  3.034494  0.000000  0.000000  4.991278  27.298066  2.853779
1  5.328555  3.501350  0.000000  0.000000  5.328555  18.822849  3.453679
1  4.453205  2.769947  0.000000  0.000000  4.453205  27.215531  2.565471
1  4.876039  2.716068  0.000000  0.000000  4.876039  17.371600  3.891733
1  4.011765  2.682317  0.000000  0.000000  4.011765  17.675246  2.334203
1  8.178077  2.531039  0.000000  0.000000  8.178077  23.449145  7.033885
1  5.474928  3.084649  0.000000  0.000000  5.474928  20.675574  3.139379
1  5.219878  2.120447  0.000000  0.000000  5.219878  19.121768  3.379322
1  5.926761  3.733938  0.000000  0.000000  5.926761  19.476819  3.142155
1  5.340478  3.354206  0.000000  0.000000  5.340478  26.942968  4.982369
1  6.427863  1.824218  0.000000  0.000000  6.427863  16.975108  3.102351
1  5.091256  3.112857  0.000000  0.000000  5.091256  27.375682  3.593313
1  5.695721  2.297179  0.000000  0.000000  5.695721  17.166002  2.778914
1  12.771321  1.560174  0.000000  0.000000  12.771321  54.005440  5.779730
1  3.787296  2.525702  0.000000  0.000000  3.787296  14.201346  2.402045
1  6.253661  3.930503  0.000000  0.000000  6.253661  27.833801  4.546491
1  5.849356  4.723305  0.000000  0.000000  5.849356  31.476523  4.399604
1  8.025697  1.999243  0.000000  0.000000  8.025697  21.309244  2.932466
1  4.533773  2.764686  0.000000  0.000000  4.533773  19.705468  2.684023
1  9.630225  1.531284  0.000000  0.000000  9.630225  17.898840  2.044608
1  3.742208  2.971188  0.000000  0.000000  3.742208  14.749605  2.933710
1  5.326656  5.167540  0.000000  0.000000  5.326656  35.370164  6.692240
1  5.560539  3.289796  0.000000  0.000000  5.560539  19.430215  5.540394
1  8.627981  1.742686  0.000000  0.000000  8.627981  37.304129  3.794864
1  8.284994  2.948004  0.000000  0.000000  8.284994  21.942995  4.816423
1  5.920294  1.947971  0.000000  0.000000  5.920294  10.916967  2.777268
1  5.734889  2.262285  0.000000  0.000000  5.734889  31.606245  2.891865
1  5.150178  2.710003  0.000000  0.000000  5.150178  22.971177  3.912743
1  6.572272  4.034104  0.000000  0.000000  6.572272  42.826481  4.688941
1  5.746354  3.520944  0.000000  0.000000  5.746354  22.811946  3.002786
1  3.755754  2.421884  0.000000  0.000000  3.755754  14.885700  2.136145
1  6.831754  3.027750  0.000000  0.000000  6.831754  24.344645  6.064457
1  4.045754  3.004926  0.000000  0.000000  4.045754  20.758313  2.171184
1  8.125276  2.332623  0.000000  0.000000  8.125276  38.781503  6.247061
1  8.831435  2.425777  0.000000  0.000000  8.831435  31.342782  9.310717
1  4.573569  2.781518  0.000000  0.000000  4.573569  19.903506  3.267282
1  6.685931  3.604441  0.000000  0.000000  6.685931  39.358179  6.113583
1  8.030609  1.701674  0.000000  0.000000  8.030609  29.449298  2.389673
1  4.444607  2.284493  0.000000  0.000000  4.444607  18.534342  2.584159
1  5.341584  1.840495  0.000000  0.000000  5.341584  15.890838  2.557030
1  6.059084  3.160635  0.000000  0.000000  6.059084  23.616598  4.087266
1  4.820774  3.690704  0.000000  0.000000  4.820774  18.255173  2.494948
1  8.670922  3.969163  0.000000  0.000000  8.670922  40.336604  6.864343
1  4.749967  3.105851  0.000000  0.000000  4.749967  19.241773  3.297173
1  5.396606  2.140260  0.000000  0.000000  5.396606  13.675640  2.764579
1  4.092659  2.314482  0.000000  0.000000  4.092659  15.030737  2.512242
1  3.811850  2.834166  0.000000  0.000000  3.811850  14.533761  2.556107
1  6.720906  3.374108  0.000000  0.000000  6.720906  22.837159  5.440756
1  7.065993  3.319505  0.000000  0.000000  7.065993  31.108461  5.403117
1  4.784635  2.172840  0.000000  0.000000  4.784635  14.635294  2.578387
1  7.457764  1.883540  0.000000  0.000000  7.457764  16.928355  3.179467
1  6.066308  3.116496  0.000000  0.000000  6.066308  25.645032  5.157549
1  4.839415  2.539533  0.000000  0.000000  4.839415  15.608586  2.282770
1  7.394893  1.810304  0.000000  0.000000  7.394893  12.392532  2.653206
1  4.474664  2.564389  0.000000  0.000000  4.474664  20.295852  2.280993
1  8.537046  1.430039  0.000000  0.000000  8.537046  13.341705  3.000623
1  4.323827  2.041930  0.000000  0.000000  4.323827  16.413359  2.933342
1  4.192466  2.730904  0.000000  0.000000  4.192466  15.523223  2.520036
1  12.975324  1.665856  0.000000  0.000000  12.975324  19.465372  3.904823
1  5.122209  3.340850  0.000000  0.000000  5.122209  20.055739  3.962878
1  6.153239  4.365350  0.000000  0.000000  6.153239  24.069336  4.185889
1  5.222352  4.036448  0.000000  0.000000  5.222352  22.053583  4.211496
1  5.496074  3.459849  0.000000  0.000000  5.496074  21.155487  3.589104
1  4.734913  2.621537  0.000000  0.000000  4.734913  20.239010  2.698186
1  6.484561  2.071321  0.000000  0.000000  6.484561  23.043962  2.848215
1  5.340898  3.460612  0.000000  0.000000  5.340898  27.201866  4.790284
1  6.024106  2.604096  0.000000  0.000000  6.024106  26.778964  4.128479
1  3.741455  3.088366  0.000000  0.000000  3.741455  18.400727  2.873572
1  5.815309  5.209301  0.000000  0.000000  5.815309  26.927741  2.976843
1  6.281714  3.996404  0.000000  0.000000  6.281714  25.928076  6.093642
1  7.505594  2.065594  0.000000  0.000000  7.505594  17.755271  2.646817
1  4.705717  3.009148  0.000000  0.000000  4.705717  29.719757  4.423742
1  6.413214  2.772726  0.000000  0.000000  6.413214  18.547807  2.584324
1  4.566831  2.757966  0.000000  0.000000  4.566831  21.522238  3.031102
1  4.807885  1.908980  0.000000  0.000000  4.807885  27.071534  2.618528
1  5.439525  2.182749  0.000000  0.000000  5.439525  18.718336  3.046172
1  4.300039  6.526632  0.000000  0.000000  4.300039  27.958285  4.376391
1  5.956278  3.017422  0.000000  0.000000  5.956278  25.230776  4.120343
1  7.240238  2.404262  0.000000  0.000000  7.240238  15.520222  3.256588
1  6.287291  4.664345  0.000000  0.000000  6.287291  28.929804  5.930728
1  4.903843  3.190679  0.000000  0.000000  4.903843  23.262450  3.600140
1  6.157109  2.817929  0.000000  0.000000  6.157109  14.037551  4.227494
1  5.050643  3.275704  0.000000  0.000000  5.050643  21.928041  3.599313
1  4.695481  3.271790  0.000000  0.000000  4.695481  17.553462  2.577723
1  7.113762  5.898978  0.000000  0.000000  7.113762  64.800172  10.790708
1  6.304151  3.651642  0.000000  0.000000  6.304151  28.977092  3.780602
1  7.099105  2.154709  0.000000  0.000000  7.099105  19.588475  2.657066
1  6.226683  2.612212  0.000000  0.000000  6.226683  18.849652  2.988097
1  5.533557  1.973062  0.000000  0.000000  5.533557  16.577293  2.728577
1  5.765495  2.429875  0.000000  0.000000  5.765495  20.350553  2.458327
1  6.404468  2.138499  0.000000  0.000000  6.404468  17.414920  2.095413
1  4.765620  3.928383  0.000000  0.000000  4.765620  50.927829  5.384502
1  5.066026  3.138229  0.000000  0.000000  5.066026  28.140301  2.760833
1  7.122074  2.399515  0.000000  0.000000  7.122074  24.451542  5.111044
1  4.322691  2.966232  0.000000  0.000000  4.322691  16.751504  3.314892
1  6.164797  2.076262  0.000000  0.000000  6.164797  17.279993  2.039009
1  5.908843  2.894187  0.000000  0.000000  5.908843  24.198713  3.426257
1  8.298375  1.435674  0.000000  0.000000  8.298375  16.815269  2.439200
1  9.425502  2.940711  0.000000  0.000000  9.425502  14.822207  3.876636
1  5.954902  1.948185  0.000000  0.000000  5.954902  13.420839  2.576931
1  3.877544  3.057880  0.000000  0.000000  3.877544  14.867582  2.688851
1  4.753429  4.478029  0.000000  0.000000  4.753429  20.636219  2.638459
1  4.550239  3.325665  0.000000  0.000000  4.550239  35.322608  4.641247
1  4.568343  2.728934  0.000000  0.000000  4.568343  11.019211  2.364992
1  6.345390  2.294013  0.000000  0.000000  6.345390  18.928175  2.911953
1  6.925784  2.340533  0.000000  0.000000  6.925784  23.769343  6.435350
1  7.040949  5.354250  0.000000  0.000000  7.040949  61.246019  7.559801
1  6.799559  2.131288  0.000000  0.000000  6.799559  14.754710  2.372763
1  5.108860  4.009413  0.000000  0.000000  5.108860  38.429466  4.479389
1  9.392912  2.272001  0.000000  0.000000  9.392912  22.816637  5.711223
1  5.969601  2.639714  0.000000  0.000000  5.969601  18.678159  3.827739
1  3.411075  3.241735  0.000000  0.000000  3.411075  17.428352  2.098179
1  3.282280  2.679609  0.000000  0.000000  3.282280  22.768943  2.177709
1  4.019940  3.012814  0.000000  0.000000  4.019940  15.071978  2.099439
1  4.952416  2.491908  0.000000  0.000000  4.952416  22.432741  2.677094
1  9.259801  2.538546  0.000000  0.000000  9.259801  27.554283  6.263591
1  5.277303  2.623132  0.000000  0.000000  5.277303  23.530072  3.697485
1  8.337437  2.155924  0.000000  0.000000  8.337437  26.577726  4.026624
1  5.733636  1.627401  0.000000  0.000000  5.733636  12.804526  2.054773
1  5.370347  2.293720  0.000000  0.000000  5.370347  14.065746  3.263220
1  5.354229  3.524038  0.000000  0.000000  5.354229  24.614814  4.241800
1  5.622491  2.806790  0.000000  0.000000  5.622491  19.252642  4.174843
1  5.757934  1.991174  0.000000  0.000000  5.757934  33.701212  4.619871
1  5.525927  2.938340  0.000000  0.000000  5.525927  25.405126  3.908197
1  4.376932  3.103632  0.000000  0.000000  4.376932  19.975985  3.198816
1  5.037448  3.578769  0.000000  0.000000  5.037448  20.178612  3.429846
1  4.680506  2.539441  0.000000  0.000000  4.680506  23.299850  3.290940
1  3.948566  3.060150  0.000000  0.000000  3.948566  16.690273  2.428962
1  6.603678  3.695253  0.000000  0.000000  6.603678  23.064071  4.883516
1  6.852456  2.589645  0.000000  0.000000  6.852456  30.473163  4.175585
1  8.271120  1.777142  0.000000  0.000000  8.271120  22.118961  3.407289
1  6.322963  2.926542  0.000000  0.000000  6.322963  42.634471  5.283202
1  7.014002  3.139112  0.000000  0.000000  7.014002  30.853697  4.705068
1  8.036677  1.643045  0.000000  0.000000  8.036677  36.607762  2.302641
1  6.011496  2.931780  0.000000  0.000000  6.011496  25.207865  4.769195
1  6.137154  2.213523  0.000000  0.000000  6.137154  19.070442  3.630899
1  7.335399  3.616374  0.000000  0.000000  7.335399  29.313486  7.005818
1  7.294610  1.723765  0.000000  0.000000  7.294610  14.859569  2.946935
1  6.290860  2.128788  0.000000  0.000000  6.290860  16.491448  4.321959
